epoch,iteration,model_best_val_score,model_loss,model_val_score,step,train_dataset_size,val_dataset_size
54.0,0.0,2.1691177209959278e-07,-67.08511734008789,1.2015446372970473e-05,55,4000.0,1000.0
55.0,0.0,2.0147059842656745e-07,-64.54709720611572,2.4885306629585102e-05,56,4000.0,1000.0
56.0,0.0,2.0147059842656745e-07,-67.85723733901978,2.2680055735690985e-06,57,4000.0,1000.0
57.0,0.0,1.908021403096427e-07,-68.29432249069214,4.05179634981323e-05,58,4000.0,1000.0
58.0,0.0,1.8199067142177228e-07,-64.72139978408813,1.641729068069253e-05,59,4000.0,1000.0
59.0,0.0,1.7928392992416775e-07,-68.16271829605103,4.129568424104946e-06,60,4000.0,1000.0
60.0,0.0,1.67239534221153e-07,-68.22854280471802,3.523051645970554e-06,61,4000.0,1000.0
61.0,0.0,1.4301313910891622e-07,-68.65090417861938,7.974227628437802e-06,62,4000.0,1000.0
62.0,0.0,1.3732312709180405e-07,-68.14017581939697,2.5311780973424902e-06,63,4000.0,1000.0
63.0,0.0,1.2913415048387833e-07,-68.66312456130981,1.6149046132341027e-05,64,4000.0,1000.0
64.0,0.0,1.2913415048387833e-07,-67.9909462928772,6.226719960977789e-06,65,4000.0,1000.0
65.0,0.0,1.2913415048387833e-07,-64.96100115776062,1.7378724805894308e-05,66,4000.0,1000.0
66.0,0.0,1.2913415048387833e-07,-67.74474477767944,1.3539623068936635e-05,67,4000.0,1000.0
67.0,0.0,1.2913415048387833e-07,-68.22380208969116,1.7545702348797931e-06,68,4000.0,1000.0
68.0,0.0,1.2489299194839987e-07,-69.11034107208252,7.356447326856141e-07,69,4000.0,1000.0
69.0,0.0,1.1844780090086715e-07,-68.00256776809692,2.654435593285598e-05,70,4000.0,1000.0
70.0,0.0,1.1844780090086715e-07,-65.9809057712555,7.374559572781436e-06,71,4000.0,1000.0
71.0,0.0,1.1699127355768724e-07,-68.7113299369812,4.232706942275399e-06,72,4000.0,1000.0
72.0,0.0,1.1439142610925046e-07,-68.40272188186646,5.841304755449528e-06,73,4000.0,1000.0
73.0,0.0,1.1097156260575503e-07,-67.67918300628662,6.215970188350184e-06,74,4000.0,1000.0
74.0,0.0,1.108086067347358e-07,-68.66289329528809,4.004338734375779e-06,75,4000.0,1000.0
75.0,0.0,1.0760670221543478e-07,-66.9942421913147,8.706843800609931e-06,76,4000.0,1000.0
76.0,0.0,1.0760670221543478e-07,-67.603759765625,5.6025251069513615e-06,77,4000.0,1000.0
77.0,0.0,1.0267015682074998e-07,-68.783860206604,1.2814684851036873e-06,78,4000.0,1000.0
78.0,0.0,1.011279877616289e-07,-69.10785150527954,4.136751613259548e-06,79,4000.0,1000.0
79.0,0.0,1.011279877616289e-07,-67.37393760681152,7.054243724269327e-06,80,4000.0,1000.0
80.0,0.0,9.352758922887006e-08,-68.2374382019043,2.0032392058055848e-05,81,4000.0,1000.0
81.0,0.0,9.352758922887006e-08,-67.94336271286011,2.0665590909629827e-06,82,4000.0,1000.0
82.0,0.0,9.352758922887006e-08,-67.63503789901733,1.345810142083792e-05,83,4000.0,1000.0
83.0,0.0,9.15662354827873e-08,-67.3675274848938,5.027467977924971e-06,84,4000.0,1000.0
84.0,0.0,9.15662354827873e-08,-68.93232154846191,1.7146057871286757e-06,85,4000.0,1000.0
85.0,0.0,9.15662354827873e-08,-68.31413459777832,7.100287348293932e-06,86,4000.0,1000.0
86.0,0.0,9.15662354827873e-08,-66.91579389572144,1.1475169230834581e-05,87,4000.0,1000.0
87.0,0.0,9.15662354827873e-08,-67.74947023391724,1.4057046428206377e-05,88,4000.0,1000.0
88.0,0.0,9.15662354827873e-08,-67.95206594467163,2.1651408133038785e-06,89,4000.0,1000.0
0.0,1.0,8.223305485444143e-06,-62.77980971336365,2.1535734049393795e-05,90,4000.0,1000.0
1.0,1.0,3.1062475045473548e-06,-67.73136901855469,4.76395462101209e-06,91,4000.0,1000.0
2.0,1.0,1.340897483714798e-06,-68.90593671798706,1.5498255834245356e-06,92,4000.0,1000.0
3.0,1.0,6.776759846616187e-07,-69.19126510620117,7.418288419103192e-07,93,4000.0,1000.0
4.0,1.0,5.476005640048243e-07,-68.82281112670898,1.0244516488455702e-05,94,4000.0,1000.0
5.0,1.0,5.401947760219628e-07,-67.94441270828247,8.988225999928545e-06,95,4000.0,1000.0
6.0,1.0,5.35501158083207e-07,-67.62890005111694,7.236591955006588e-06,96,4000.0,1000.0
7.0,1.0,3.8230436416597513e-07,-68.85615825653076,1.3421429230220383e-06,97,4000.0,1000.0
8.0,1.0,2.9117967415004387e-07,-69.17056941986084,1.6331198366970057e-06,98,4000.0,1000.0
9.0,1.0,2.6031614197563613e-07,-67.8252682685852,2.0518611563602462e-05,99,4000.0,1000.0
10.0,1.0,2.6031614197563613e-07,-67.05819416046143,2.2151065422804095e-05,100,4000.0,1000.0
11.0,1.0,2.6031614197563613e-07,-66.49672412872314,2.7612707071966724e-06,101,4000.0,1000.0
12.0,1.0,2.6031614197563613e-07,-68.82857322692871,2.4376636247325223e-06,102,4000.0,1000.0
13.0,1.0,1.8687403269268543e-07,-68.99010467529297,4.47714182882919e-06,103,4000.0,1000.0
14.0,1.0,1.528682673779258e-07,-68.70383071899414,6.859879704279592e-07,104,4000.0,1000.0
15.0,1.0,1.5201776193407568e-07,-68.84319925308228,1.2446626897144597e-05,105,4000.0,1000.0
16.0,1.0,1.5201776193407568e-07,-68.1067247390747,2.8278116133151343e-06,106,4000.0,1000.0
17.0,1.0,1.5139868025926262e-07,-68.28594589233398,1.1755657396861352e-05,107,4000.0,1000.0
18.0,1.0,1.5139868025926262e-07,-67.79802465438843,5.153445727046346e-06,108,4000.0,1000.0
19.0,1.0,1.5139868025926262e-07,-68.68021821975708,8.544710908608977e-06,109,4000.0,1000.0
20.0,1.0,1.5139868025926262e-07,-68.08165550231934,4.748229002871085e-06,110,4000.0,1000.0
21.0,1.0,1.5139868025926262e-07,-68.31026983261108,2.578258090579766e-06,111,4000.0,1000.0
22.0,1.0,1.5139868025926262e-07,-68.46303510665894,2.2745339265384246e-06,112,4000.0,1000.0
0.0,2.0,2.2405858544516377e-05,-54.324997425079346,0.0037964279763400555,113,4000.0,1000.0
1.0,2.0,1.5000441635493189e-05,-66.12828922271729,0.005151599645614624,114,4000.0,1000.0
2.0,2.0,7.231818017316982e-06,-68.17894744873047,0.0012659445637837052,115,4000.0,1000.0
3.0,2.0,5.902894372411538e-06,-68.84310293197632,3.318192102597095e-05,116,4000.0,1000.0
4.0,2.0,5.535554919333663e-06,-68.70315551757812,5.091820639790967e-05,117,4000.0,1000.0
5.0,2.0,5.452386631077388e-06,-68.74974966049194,3.945246498915367e-05,118,4000.0,1000.0
6.0,2.0,5.080478786112508e-06,-68.57353448867798,8.545207492716145e-06,119,4000.0,1000.0
7.0,2.0,2.4913024390116334e-06,-69.02867841720581,2.8646377359109465e-06,120,4000.0,1000.0
8.0,2.0,1.6148818531291909e-06,-68.62088012695312,2.378574208705686e-05,121,4000.0,1000.0
9.0,2.0,8.91693844096153e-07,-68.08625364303589,2.4882574507500976e-06,122,4000.0,1000.0
10.0,2.0,8.155940918186388e-07,-68.71954011917114,1.5734662156319246e-05,123,4000.0,1000.0
11.0,2.0,8.11145923762524e-07,-68.45750045776367,3.2740038022893714e-06,124,4000.0,1000.0
12.0,2.0,6.307029707386391e-07,-68.7846531867981,8.847416665958008e-07,125,4000.0,1000.0
13.0,2.0,4.836555262954789e-07,-68.90894079208374,9.734138075145893e-06,126,4000.0,1000.0
14.0,2.0,4.770445229951292e-07,-68.70097541809082,8.177702511602547e-06,127,4000.0,1000.0
15.0,2.0,4.6068123538134387e-07,-68.0819034576416,3.5158373066224158e-06,128,4000.0,1000.0
16.0,2.0,4.064035863393656e-07,-68.48615026473999,1.251848789252108e-05,129,4000.0,1000.0
17.0,2.0,3.3549935096743866e-07,-68.05800294876099,5.600382792181335e-06,130,4000.0,1000.0
18.0,2.0,2.3222675338274712e-07,-68.53290367126465,5.60266789761954e-06,131,4000.0,1000.0
19.0,2.0,2.2850019831821555e-07,-68.92272090911865,7.613220418534183e-07,132,4000.0,1000.0
20.0,2.0,2.2850019831821555e-07,-69.25306797027588,1.0909649290624657e-06,133,4000.0,1000.0
21.0,2.0,2.2850019831821555e-07,-68.33278751373291,1.4843121789454017e-05,134,4000.0,1000.0
22.0,2.0,2.2850019831821555e-07,-67.76563215255737,9.188292096951045e-06,135,4000.0,1000.0
23.0,2.0,2.2850019831821555e-07,-67.64778757095337,7.4625872912292834e-06,136,4000.0,1000.0
24.0,2.0,2.2850019831821555e-07,-68.69901037216187,9.94795118458569e-06,137,4000.0,1000.0
