epoch,iteration,model_best_val_score,model_loss,model_val_score,step,train_dataset_size,val_dataset_size
8.0,5.0,6.495223914271264e-08,-67.61342239379883,2.4304032194777392e-05,177,4000.0,1000.0
9.0,5.0,6.495223914271264e-08,-67.82753658294678,3.8463495002361014e-06,178,4000.0,1000.0
10.0,5.0,6.378095918080362e-08,-68.92356586456299,1.424852143827593e-06,179,4000.0,1000.0
11.0,5.0,6.362418503158551e-08,-69.29733753204346,5.465270760396379e-07,180,4000.0,1000.0
12.0,5.0,6.362418503158551e-08,-69.35413074493408,5.975837211735779e-07,181,4000.0,1000.0
13.0,5.0,6.362418503158551e-08,-69.33688020706177,1.1836172006951529e-06,182,4000.0,1000.0
14.0,5.0,6.073795333350063e-08,-68.36847066879272,9.898973985400517e-06,183,4000.0,1000.0
15.0,5.0,6.073795333350063e-08,-68.55511951446533,1.515018652753497e-06,184,4000.0,1000.0
16.0,5.0,6.073795333350063e-08,-68.83048868179321,8.531942512490787e-06,185,4000.0,1000.0
17.0,5.0,6.073795333350063e-08,-68.72795724868774,5.589723059529206e-06,186,4000.0,1000.0
18.0,5.0,6.073795333350063e-08,-67.7657060623169,5.462013632495655e-06,187,4000.0,1000.0
19.0,5.0,6.073795333350063e-08,-68.80788326263428,1.2836001133109676e-06,188,4000.0,1000.0
0.0,6.0,1.697711195447482e-05,-57.518553018569946,2.792683881125413e-05,189,4000.0,1000.0
1.0,6.0,5.9070894167234655e-06,-67.00050735473633,6.270774974836968e-06,190,4000.0,1000.0
2.0,6.0,2.8611909783649025e-06,-68.7256383895874,3.4872866763180355e-06,191,4000.0,1000.0
3.0,6.0,1.2247427321199211e-06,-69.05547142028809,1.2247427321199211e-06,192,4000.0,1000.0
4.0,6.0,5.613701432594098e-07,-69.14354610443115,2.6904765491053695e-06,193,4000.0,1000.0
5.0,6.0,5.052577876085707e-07,-68.76093530654907,2.9924108275736216e-06,194,4000.0,1000.0
6.0,6.0,4.782007181347581e-07,-69.08997106552124,1.722743490972789e-06,195,4000.0,1000.0
7.0,6.0,4.4674499122265843e-07,-69.2541298866272,1.0057677855002112e-06,196,4000.0,1000.0
8.0,6.0,3.3392700515832985e-07,-68.71189975738525,1.075885484169703e-05,197,4000.0,1000.0
9.0,6.0,3.181445151767548e-07,-67.99601602554321,2.1371670300140977e-06,198,4000.0,1000.0
10.0,6.0,2.7947427838626027e-07,-69.0002760887146,2.5000385903695133e-06,199,4000.0,1000.0
11.0,6.0,2.4592310410298523e-07,-68.43479442596436,4.0780450945021585e-06,200,4000.0,1000.0
12.0,6.0,2.4507966145392857e-07,-69.12515020370483,1.4190324009177857e-06,201,4000.0,1000.0
13.0,6.0,2.432153110021318e-07,-68.9134578704834,3.6906935747538228e-06,202,4000.0,1000.0
14.0,6.0,2.432153110021318e-07,-69.1960072517395,6.529431857416057e-07,203,4000.0,1000.0
15.0,6.0,2.1375706182880094e-07,-69.35413360595703,2.8849686373177974e-07,204,4000.0,1000.0
16.0,6.0,2.126300273630477e-07,-69.28182077407837,3.1502506772085326e-06,205,4000.0,1000.0
17.0,6.0,2.126300273630477e-07,-67.94671821594238,1.1479363820399158e-05,206,4000.0,1000.0
18.0,6.0,2.0887966911686817e-07,-67.36265802383423,4.66807159682503e-06,207,4000.0,1000.0
19.0,6.0,2.0304894121636607e-07,-68.92859506607056,1.4722659216204192e-06,208,4000.0,1000.0
