epoch,iteration,model_best_val_score,model_loss,model_val_score,step,train_dataset_size,val_dataset_size
37.0,0.0,4.647895366360899e-07,-67.4471664428711,1.788085137377493e-05,38,4000.0,1000.0
38.0,0.0,4.4890467165714654e-07,-65.32970595359802,7.459710104740225e-06,39,4000.0,1000.0
39.0,0.0,4.024232964638941e-07,-67.42370271682739,3.3010692277457565e-06,40,4000.0,1000.0
40.0,0.0,3.7908185390733706e-07,-68.17010354995728,2.0768145986949094e-05,41,4000.0,1000.0
41.0,0.0,2.9719669214500755e-07,-67.10400056838989,4.830265879718354e-06,42,4000.0,1000.0
42.0,0.0,2.536567649258359e-07,-67.94589900970459,3.313064371468499e-05,43,4000.0,1000.0
43.0,0.0,2.536567649258359e-07,-67.65160417556763,2.6290085770597216e-06,44,4000.0,1000.0
44.0,0.0,2.536567649258359e-07,-64.22837996482849,3.34363394358661e-05,45,4000.0,1000.0
45.0,0.0,2.536567649258359e-07,-62.75836706161499,1.533945214760024e-05,46,4000.0,1000.0
46.0,0.0,2.507588021671836e-07,-67.24909162521362,4.45996693088091e-06,47,4000.0,1000.0
47.0,0.0,2.454193861467502e-07,-68.5772213935852,1.5370793562397012e-06,48,4000.0,1000.0
48.0,0.0,2.3710167340595945e-07,-68.14957761764526,1.444274744244467e-06,49,4000.0,1000.0
49.0,0.0,2.1361358903959626e-07,-68.69134902954102,1.2557815125546767e-06,50,4000.0,1000.0
50.0,0.0,1.9535626449851407e-07,-68.24216604232788,5.385486474551726e-06,51,4000.0,1000.0
51.0,0.0,1.5273067788257322e-07,-67.98197793960571,4.73990075988695e-06,52,4000.0,1000.0
52.0,0.0,1.5073183590175177e-07,-68.68232154846191,1.502146915299818e-05,53,4000.0,1000.0
53.0,0.0,1.5073183590175177e-07,-64.12144231796265,1.2835696907131933e-05,54,4000.0,1000.0
54.0,0.0,1.5073183590175177e-07,-66.68503046035767,2.1707575797336176e-05,55,4000.0,1000.0
55.0,0.0,1.393063513432935e-07,-65.26463079452515,1.238977347384207e-05,56,4000.0,1000.0
56.0,0.0,1.393063513432935e-07,-68.47832536697388,2.1902394564676797e-06,57,4000.0,1000.0
57.0,0.0,1.3659752085004584e-07,-67.80026435852051,1.3622946426039562e-05,58,4000.0,1000.0
58.0,0.0,1.3659752085004584e-07,-65.05739712715149,1.2312253602431156e-05,59,4000.0,1000.0
59.0,0.0,1.3153781708297174e-07,-68.2667350769043,2.896280193454004e-06,60,4000.0,1000.0
60.0,0.0,1.3130011211615056e-07,-68.98103284835815,6.288590270742134e-07,61,4000.0,1000.0
61.0,0.0,1.1935007648844476e-07,-68.5399718284607,2.6734503990155645e-05,62,4000.0,1000.0
62.0,0.0,1.1375593089724134e-07,-67.27308750152588,4.364494998299051e-06,63,4000.0,1000.0
63.0,0.0,1.055359035717629e-07,-67.65527248382568,3.841185844066786e-06,64,4000.0,1000.0
64.0,0.0,1.055359035717629e-07,-67.86358118057251,7.858814569772221e-06,65,4000.0,1000.0
65.0,0.0,1.055359035717629e-07,-66.87728452682495,2.4934877728810534e-05,66,4000.0,1000.0
66.0,0.0,1.0110151293929448e-07,-68.02861404418945,3.111874548267224e-06,67,4000.0,1000.0
67.0,0.0,1.0110151293929448e-07,-68.81470441818237,1.161774889624212e-05,68,4000.0,1000.0
68.0,0.0,1.0110151293929448e-07,-67.54832029342651,1.131801946030464e-05,69,4000.0,1000.0
69.0,0.0,1.0110151293929448e-07,-68.17198514938354,1.566721380186209e-06,70,4000.0,1000.0
70.0,0.0,1.0110151293929448e-07,-67.78613233566284,1.2310827514738776e-05,71,4000.0,1000.0
71.0,0.0,1.0110151293929448e-07,-67.6389741897583,3.21567608807527e-06,72,4000.0,1000.0
0.0,1.0,3.073828793276334e-06,-64.28086829185486,1.5582405467284843e-05,73,4000.0,1000.0
1.0,1.0,1.9691897250595503e-06,-68.09341382980347,3.0332626010931563e-06,74,4000.0,1000.0
2.0,1.0,7.056485742396035e-07,-68.95812606811523,8.39147844544641e-07,75,4000.0,1000.0
3.0,1.0,4.6779933882135083e-07,-69.15373992919922,5.527955408979324e-07,76,4000.0,1000.0
4.0,1.0,2.3846686758588476e-07,-69.05149269104004,9.014285751618445e-06,77,4000.0,1000.0
5.0,1.0,2.3846686758588476e-07,-66.14799690246582,1.4486614418274257e-05,78,4000.0,1000.0
6.0,1.0,2.3215365274609212e-07,-66.29308319091797,1.994545164052397e-05,79,4000.0,1000.0
7.0,1.0,2.3215365274609212e-07,-66.83624744415283,4.831404112337623e-06,80,4000.0,1000.0
8.0,1.0,1.8114961619630776e-07,-67.24989700317383,4.487146725296043e-06,81,4000.0,1000.0
9.0,1.0,1.6718873041554616e-07,-68.3908486366272,1.2325854186201468e-05,82,4000.0,1000.0
10.0,1.0,1.5758874383209331e-07,-67.42842960357666,8.35980517877033e-06,83,4000.0,1000.0
11.0,1.0,1.5474003589588392e-07,-68.0832142829895,5.5661525948380586e-06,84,4000.0,1000.0
12.0,1.0,1.5464993907698954e-07,-68.79822874069214,9.453636948819621e-07,85,4000.0,1000.0
13.0,1.0,1.4077741639084707e-07,-69.16416215896606,1.458163410461566e-06,86,4000.0,1000.0
14.0,1.0,1.0244198023201534e-07,-68.20261192321777,5.223855168878799e-06,87,4000.0,1000.0
15.0,1.0,1.0244198023201534e-07,-67.81812477111816,9.156485248240642e-06,88,4000.0,1000.0
16.0,1.0,1.0244198023201534e-07,-67.22710466384888,1.1378043382137548e-05,89,4000.0,1000.0
17.0,1.0,1.0244198023201534e-07,-67.41964912414551,2.537099499022588e-05,90,4000.0,1000.0
18.0,1.0,1.0244198023201534e-07,-67.80552005767822,7.670637387491297e-06,91,4000.0,1000.0
19.0,1.0,1.0244198023201534e-07,-68.80387163162231,1.0850570788534242e-06,92,4000.0,1000.0
0.0,2.0,1.830122528190259e-05,-57.94647526741028,3.5557739465730265e-05,93,4000.0,1000.0
1.0,2.0,8.17353884485783e-06,-66.79714632034302,8.17353884485783e-06,94,4000.0,1000.0
2.0,2.0,1.8594383845993434e-06,-68.58737182617188,2.240949243059731e-06,95,4000.0,1000.0
3.0,2.0,9.755773362485343e-07,-69.0132908821106,1.1960514711972792e-06,96,4000.0,1000.0
4.0,2.0,7.199052447504073e-07,-68.75267028808594,7.811977411620319e-06,97,4000.0,1000.0
5.0,2.0,6.715567337778339e-07,-68.04443216323853,6.583152753592003e-06,98,4000.0,1000.0
6.0,2.0,4.092983374448522e-07,-68.78475856781006,1.3468028328134096e-06,99,4000.0,1000.0
7.0,2.0,2.7832192017740454e-07,-68.33026170730591,2.1187634047237225e-06,100,4000.0,1000.0
8.0,2.0,2.2835635604678828e-07,-68.17393779754639,4.457322938833386e-05,101,4000.0,1000.0
9.0,2.0,2.048026459533503e-07,-66.81607842445374,5.439071173896082e-06,102,4000.0,1000.0
10.0,2.0,1.4929399583252234e-07,-68.58762073516846,2.2116417312645353e-05,103,4000.0,1000.0
11.0,2.0,1.4834954242815002e-07,-66.57161045074463,6.764144927728921e-06,104,4000.0,1000.0
12.0,2.0,1.4834954242815002e-07,-68.75817060470581,7.301803634618409e-06,105,4000.0,1000.0
13.0,2.0,1.4308488971437328e-07,-68.46719121932983,8.649732876619964e-07,106,4000.0,1000.0
14.0,2.0,1.176776223132947e-07,-69.22174978256226,4.380791835956188e-07,107,4000.0,1000.0
15.0,2.0,1.1301254687623441e-07,-69.05663251876831,9.314707313023973e-06,108,4000.0,1000.0
16.0,2.0,1.1301254687623441e-07,-68.02712345123291,9.066475286090281e-06,109,4000.0,1000.0
17.0,2.0,1.0860893695507912e-07,-67.57718706130981,6.782605851185508e-06,110,4000.0,1000.0
18.0,2.0,1.0860893695507912e-07,-68.40173149108887,2.5228810045518912e-06,111,4000.0,1000.0
19.0,2.0,1.0860893695507912e-07,-69.16337585449219,1.2365641168798902e-06,112,4000.0,1000.0
20.0,2.0,1.0860893695507912e-07,-68.71536779403687,1.9847842850140296e-05,113,4000.0,1000.0
21.0,2.0,1.0860893695507912e-07,-67.45093297958374,1.2309673365962226e-05,114,4000.0,1000.0
22.0,2.0,1.0860893695507912e-07,-68.37953567504883,2.4384994503634516e-06,115,4000.0,1000.0
0.0,3.0,3.3821637771325186e-05,-56.007415771484375,3.3821637771325186e-05,116,4000.0,1000.0
1.0,3.0,9.677094567450695e-06,-65.74198842048645,9.805618901737034e-06,117,4000.0,1000.0
2.0,3.0,2.767657178992522e-06,-68.40581321716309,2.767657178992522e-06,118,4000.0,1000.0
3.0,3.0,1.046189026965294e-06,-69.01532363891602,1.0887232519962708e-06,119,4000.0,1000.0
4.0,3.0,2.3838667573272687e-07,-69.20479726791382,2.3838667573272687e-07,120,4000.0,1000.0
5.0,3.0,1.907326776517948e-07,-69.26542663574219,5.913187806072528e-07,121,4000.0,1000.0
6.0,3.0,1.6392451129831898e-07,-68.41052770614624,6.341425887512742e-06,122,4000.0,1000.0
7.0,3.0,1.5170422784649418e-07,-68.18523120880127,3.309633257231326e-06,123,4000.0,1000.0
8.0,3.0,1.497941752859333e-07,-68.78546619415283,1.0579813533695415e-05,124,4000.0,1000.0
9.0,3.0,1.1822695711316555e-07,-68.88741159439087,2.014440951825236e-06,125,4000.0,1000.0
10.0,3.0,1.0238125014438992e-07,-68.68341732025146,1.3036678865319118e-05,126,4000.0,1000.0
11.0,3.0,1.0238125014438992e-07,-67.68401575088501,3.2871225812414195e-06,127,4000.0,1000.0
12.0,3.0,1.0238125014438992e-07,-68.99239492416382,3.981042027589865e-06,128,4000.0,1000.0
13.0,3.0,1.0238125014438992e-07,-67.30887365341187,7.826003638911061e-06,129,4000.0,1000.0
14.0,3.0,1.0238125014438992e-07,-68.62676286697388,6.072271389712114e-06,130,4000.0,1000.0
15.0,3.0,1.0067302724792171e-07,-68.69356107711792,1.438180902368913e-06,131,4000.0,1000.0
16.0,3.0,1.0067302724792171e-07,-69.13668155670166,2.7731252885132562e-06,132,4000.0,1000.0
17.0,3.0,9.029655956283023e-08,-69.12296915054321,2.373938286837074e-06,133,4000.0,1000.0
18.0,3.0,8.671595708165114e-08,-68.44128227233887,5.736405910283793e-06,134,4000.0,1000.0
19.0,3.0,7.984436223296143e-08,-68.3233995437622,1.6616912034805864e-05,135,4000.0,1000.0
20.0,3.0,7.984436223296143e-08,-67.12918329238892,7.429966444760794e-06,136,4000.0,1000.0
21.0,3.0,7.984436223296143e-08,-68.18251037597656,9.686674275144469e-06,137,4000.0,1000.0
22.0,3.0,7.984436223296143e-08,-68.92239952087402,1.0642097549862228e-06,138,4000.0,1000.0
23.0,3.0,7.962220394119868e-08,-69.1914963722229,3.616409685491817e-06,139,4000.0,1000.0
24.0,3.0,7.962220394119868e-08,-68.5879135131836,1.8175254808738828e-05,140,4000.0,1000.0
25.0,3.0,7.896014864172685e-08,-67.88983249664307,1.829144275689032e-05,141,4000.0,1000.0
26.0,3.0,7.17315202791724e-08,-68.1447319984436,4.450963388080709e-06,142,4000.0,1000.0
27.0,3.0,7.17315202791724e-08,-68.50480222702026,1.4368208212545142e-05,143,4000.0,1000.0
28.0,3.0,7.17315202791724e-08,-67.28596067428589,7.2460875344404485e-06,144,4000.0,1000.0
29.0,3.0,6.467629987128021e-08,-68.93654298782349,1.7029242371791042e-06,145,4000.0,1000.0
30.0,3.0,6.467629987128021e-08,-69.25240421295166,7.738152589809033e-07,146,4000.0,1000.0
31.0,3.0,6.384922102142809e-08,-68.37620067596436,1.849618820415344e-05,147,4000.0,1000.0
32.0,3.0,6.384922102142809e-08,-67.58606624603271,5.805665296065854e-06,148,4000.0,1000.0
33.0,3.0,6.255552875700232e-08,-67.8929967880249,1.546415478514973e-05,149,4000.0,1000.0
34.0,3.0,6.127913820819231e-08,-68.14080667495728,3.322738166389172e-06,150,4000.0,1000.0
35.0,3.0,6.127913820819231e-08,-69.19985342025757,5.199676138545328e-07,151,4000.0,1000.0
36.0,3.0,6.127913820819231e-08,-69.25190782546997,4.652881216316018e-06,152,4000.0,1000.0
37.0,3.0,6.003286756595116e-08,-68.74084186553955,3.044464619961218e-06,153,4000.0,1000.0
38.0,3.0,6.003286756595116e-08,-68.37819957733154,2.6915824491879903e-05,154,4000.0,1000.0
39.0,3.0,6.003286756595116e-08,-66.7822036743164,1.3174196283216588e-05,155,4000.0,1000.0
40.0,3.0,6.003286756595116e-08,-68.53957891464233,2.480297553120181e-06,156,4000.0,1000.0
41.0,3.0,6.003286756595116e-08,-68.41405391693115,1.0103070053446572e-05,157,4000.0,1000.0
42.0,3.0,6.003286756595116e-08,-68.7572603225708,2.18407853935787e-06,158,4000.0,1000.0
0.0,4.0,4.933050149702467e-05,-54.907161235809326,6.826316530350596e-05,159,4000.0,1000.0
1.0,4.0,1.0685781489883084e-05,-65.08465337753296,1.0685781489883084e-05,160,4000.0,1000.0
2.0,4.0,3.680729832922225e-06,-68.39907169342041,3.680729832922225e-06,161,4000.0,1000.0
3.0,4.0,1.0569223150014295e-06,-69.01165294647217,1.075745672096673e-06,162,4000.0,1000.0
4.0,4.0,3.5536518794287986e-07,-69.24005937576294,3.5536518794287986e-07,163,4000.0,1000.0
5.0,4.0,1.1913725472822989e-07,-69.32236957550049,1.1913725472822989e-07,164,4000.0,1000.0
6.0,4.0,8.6386911846148e-08,-69.34606456756592,3.797386796122737e-07,165,4000.0,1000.0
7.0,4.0,7.90832146435605e-08,-68.73479700088501,2.544579274399439e-06,166,4000.0,1000.0
8.0,4.0,7.507539834250565e-08,-68.43418407440186,1.8832777186617022e-06,167,4000.0,1000.0
9.0,4.0,7.507539834250565e-08,-68.9953875541687,6.784527613490354e-06,168,4000.0,1000.0
10.0,4.0,7.419247793905015e-08,-68.92329216003418,8.593570441917109e-07,169,4000.0,1000.0
11.0,4.0,7.248475242249697e-08,-69.29721117019653,4.458394187167869e-07,170,4000.0,1000.0
12.0,4.0,7.248475242249697e-08,-69.34676504135132,8.853280633047689e-07,171,4000.0,1000.0
13.0,4.0,6.701085197846623e-08,-68.14043807983398,1.4643694612459512e-06,172,4000.0,1000.0
14.0,4.0,6.665496243840607e-08,-68.41971921920776,4.4491057451523375e-06,173,4000.0,1000.0
15.0,4.0,6.665496243840607e-08,-68.32816314697266,7.608227861055639e-06,174,4000.0,1000.0
16.0,4.0,6.665496243840607e-08,-68.99047422409058,1.920638624142157e-06,175,4000.0,1000.0
17.0,4.0,6.665496243840607e-08,-68.20131063461304,6.2182230067264754e-06,176,4000.0,1000.0
18.0,4.0,5.992150420297548e-08,-68.51409339904785,3.3853280001494568e-06,177,4000.0,1000.0
19.0,4.0,5.97246909705973e-08,-69.17078638076782,1.0265392802466522e-06,178,4000.0,1000.0
20.0,4.0,5.786675316699075e-08,-69.01447868347168,6.8598828875110485e-06,179,4000.0,1000.0
21.0,4.0,5.786675316699075e-08,-69.07620429992676,1.063792296918109e-06,180,4000.0,1000.0
22.0,4.0,5.685028270363546e-08,-69.05012130737305,1.0540044968365692e-05,181,4000.0,1000.0
23.0,4.0,5.685028270363546e-08,-67.03637647628784,2.1022553482907824e-05,182,4000.0,1000.0
24.0,4.0,5.685028270363546e-08,-68.07404661178589,4.459596311789937e-06,183,4000.0,1000.0
25.0,4.0,5.685028270363546e-08,-68.81071329116821,1.1875822565343697e-05,184,4000.0,1000.0
26.0,4.0,5.685028270363546e-08,-68.79855632781982,1.033357307278493e-06,185,4000.0,1000.0
27.0,4.0,5.685028270363546e-08,-68.68046617507935,3.2634357012284454e-06,186,4000.0,1000.0
0.0,5.0,3.1075462175067514e-05,-51.59277164936066,3.39563557645306e-05,187,4000.0,1000.0
1.0,5.0,9.532802323519718e-06,-65.98695659637451,9.532802323519718e-06,188,4000.0,1000.0
2.0,5.0,2.36663890973432e-06,-68.65099096298218,2.36663890973432e-06,189,4000.0,1000.0
3.0,5.0,6.304205726337386e-07,-69.17266654968262,6.304205726337386e-07,190,4000.0,1000.0
4.0,5.0,2.3131228488182387e-07,-69.30426406860352,2.3131228488182387e-07,191,4000.0,1000.0
5.0,5.0,1.0793283422572131e-07,-69.34947299957275,1.0793283422572131e-07,192,4000.0,1000.0
6.0,5.0,6.668535945664189e-08,-69.37005138397217,6.7553330040937e-08,193,4000.0,1000.0
7.0,5.0,5.78772016979201e-08,-69.38083744049072,6.876663860566623e-08,194,4000.0,1000.0
8.0,5.0,4.8926146689609595e-08,-69.3860387802124,8.061481793220082e-08,195,4000.0,1000.0
9.0,5.0,4.833950839611134e-08,-69.35385370254517,1.2550204928629682e-06,196,4000.0,1000.0
10.0,5.0,4.7149612214525405e-08,-69.11393976211548,5.663193860527826e-07,197,4000.0,1000.0
11.0,5.0,4.604205017244567e-08,-69.31087112426758,7.53333438296977e-07,198,4000.0,1000.0
12.0,5.0,4.604205017244567e-08,-68.5787205696106,7.572039066872094e-06,199,4000.0,1000.0
13.0,5.0,4.528650876522988e-08,-68.0810923576355,3.2601894872641424e-06,200,4000.0,1000.0
14.0,5.0,4.528650876522988e-08,-68.89074945449829,2.9123862077540252e-06,201,4000.0,1000.0
15.0,5.0,4.528650876522988e-08,-69.25394535064697,1.4115314570517512e-06,202,4000.0,1000.0
16.0,5.0,4.528650876522988e-08,-68.69859552383423,2.375859367020894e-06,203,4000.0,1000.0
17.0,5.0,4.528650876522988e-08,-69.22253608703613,8.010773626665468e-07,204,4000.0,1000.0
18.0,5.0,4.528650876522988e-08,-69.11118602752686,6.633587190663093e-07,205,4000.0,1000.0
0.0,6.0,5.66122571399319e-06,-64.26808094978333,1.8903678210335784e-05,206,4000.0,1000.0
1.0,6.0,4.113916929782135e-06,-67.50773239135742,4.861996785621159e-06,207,4000.0,1000.0
2.0,6.0,1.7857370266938233e-06,-68.84742879867554,1.8426563883622293e-06,208,4000.0,1000.0
3.0,6.0,5.250465164863272e-07,-69.21628999710083,9.152428788183897e-07,209,4000.0,1000.0
4.0,6.0,3.8391439716178866e-07,-68.78164482116699,1.9380047433514846e-06,210,4000.0,1000.0
5.0,6.0,3.112190256615577e-07,-69.1629285812378,9.701195722300326e-07,211,4000.0,1000.0
6.0,6.0,3.021376357992267e-07,-69.11980438232422,4.185733359918231e-06,212,4000.0,1000.0
7.0,6.0,3.010854072726943e-07,-68.79169511795044,4.92868593937601e-06,213,4000.0,1000.0
8.0,6.0,2.7896649612557667e-07,-69.08497524261475,2.257492042190279e-06,214,4000.0,1000.0
9.0,6.0,2.751766601249983e-07,-68.84625482559204,3.4291217616555514e-06,215,4000.0,1000.0
10.0,6.0,2.751766601249983e-07,-69.02193880081177,3.2399316296505276e-06,216,4000.0,1000.0
11.0,6.0,2.7445250339042104e-07,-68.74612712860107,2.5566666863596765e-06,217,4000.0,1000.0
12.0,6.0,2.68866273245294e-07,-69.19492959976196,1.3702029946216499e-06,218,4000.0,1000.0
13.0,6.0,2.6468413238944777e-07,-68.17353391647339,1.0113469215866644e-05,219,4000.0,1000.0
14.0,6.0,2.473399547398003e-07,-68.29262685775757,6.171642326080473e-06,220,4000.0,1000.0
15.0,6.0,2.351498551433906e-07,-68.38695240020752,4.668899691750994e-06,221,4000.0,1000.0
16.0,6.0,2.351498551433906e-07,-68.87808227539062,5.523190793610411e-06,222,4000.0,1000.0
17.0,6.0,2.0771021524979005e-07,-68.60165214538574,2.233892473668675e-06,223,4000.0,1000.0
18.0,6.0,1.9735149692223786e-07,-69.15598821640015,2.476397412465303e-06,224,4000.0,1000.0
19.0,6.0,1.9686163454935013e-07,-68.98353290557861,1.6587331401751726e-06,225,4000.0,1000.0
20.0,6.0,1.867866075144775e-07,-69.09788370132446,1.2663849702221341e-06,226,4000.0,1000.0
21.0,6.0,1.867866075144775e-07,-68.82753896713257,2.0890806808893103e-06,227,4000.0,1000.0
22.0,6.0,1.867866075144775e-07,-68.61688613891602,5.7164766076311935e-06,228,4000.0,1000.0
23.0,6.0,1.867866075144775e-07,-68.59306478500366,2.4626847334729973e-06,229,4000.0,1000.0
24.0,6.0,1.867866075144775e-07,-68.92346668243408,1.6296846752084093e-06,230,4000.0,1000.0
25.0,6.0,1.6375210520891414e-07,-68.5647029876709,1.0761316843854729e-05,231,4000.0,1000.0
26.0,6.0,1.479574791574123e-07,-68.67977094650269,3.783164174819831e-06,232,4000.0,1000.0
27.0,6.0,1.2424106898833998e-07,-68.71566343307495,3.0402720767597202e-06,233,4000.0,1000.0
28.0,6.0,1.2424106898833998e-07,-69.15161371231079,1.1360400549165206e-06,234,4000.0,1000.0
29.0,6.0,1.2424106898833998e-07,-69.02282190322876,5.523775598703651e-06,235,4000.0,1000.0
30.0,6.0,1.2424106898833998e-07,-68.54762744903564,2.0186380425002426e-05,236,4000.0,1000.0
31.0,6.0,1.2424106898833998e-07,-67.88992547988892,8.01559872343205e-06,237,4000.0,1000.0
32.0,6.0,1.2424106898833998e-07,-68.8078351020813,1.8382446569376043e-06,238,4000.0,1000.0
0.0,7.0,6.4929195104923565e-06,-60.16023230552673,2.4042537916102447e-05,239,4000.0,1000.0
1.0,7.0,4.253591669112211e-06,-67.49978160858154,5.162616616871674e-06,240,4000.0,1000.0
2.0,7.0,1.3859066712029744e-06,-68.93152904510498,1.3859066712029744e-06,241,4000.0,1000.0
3.0,7.0,5.291739739732293e-07,-69.24701404571533,5.412289283412974e-07,242,4000.0,1000.0
4.0,7.0,2.2023850476671214e-07,-69.35555028915405,2.2023850476671214e-07,243,4000.0,1000.0
5.0,7.0,1.4064613651498803e-07,-69.38726615905762,1.5901285621566785e-07,244,4000.0,1000.0
6.0,7.0,1.0453159404733015e-07,-69.36193656921387,9.456749694436439e-07,245,4000.0,1000.0
7.0,7.0,9.111361265468076e-08,-69.12590837478638,4.4817974753641465e-07,246,4000.0,1000.0
8.0,7.0,8.117079630665103e-08,-69.09340715408325,1.3239666714071063e-06,247,4000.0,1000.0
9.0,7.0,7.687829395308654e-08,-69.17855215072632,1.1736431588360574e-05,248,4000.0,1000.0
10.0,7.0,7.65267742508513e-08,-67.95759582519531,4.930293016514042e-06,249,4000.0,1000.0
11.0,7.0,6.009851460930804e-08,-69.11682415008545,2.5062768145289738e-06,250,4000.0,1000.0
12.0,7.0,6.009851460930804e-08,-68.66843605041504,2.078777015412925e-06,251,4000.0,1000.0
13.0,7.0,6.009851460930804e-08,-68.94524621963501,5.9899916777794715e-06,252,4000.0,1000.0
14.0,7.0,6.009851460930804e-08,-68.92551231384277,1.9036733647226356e-06,253,4000.0,1000.0
15.0,7.0,5.665210522920461e-08,-69.24505710601807,6.147337785478157e-07,254,4000.0,1000.0
16.0,7.0,5.665210522920461e-08,-69.34736776351929,1.2945313301315764e-06,255,4000.0,1000.0
17.0,7.0,5.605962272170473e-08,-69.16053533554077,1.731577185637434e-06,256,4000.0,1000.0
18.0,7.0,5.605962272170473e-08,-68.92143440246582,4.550209268927574e-06,257,4000.0,1000.0
19.0,7.0,5.605962272170473e-08,-68.26531839370728,1.0517393093323335e-05,258,4000.0,1000.0
20.0,7.0,5.605962272170473e-08,-68.29654216766357,3.5382722671783995e-06,259,4000.0,1000.0
21.0,7.0,5.605962272170473e-08,-69.1345157623291,3.0446033179032383e-06,260,4000.0,1000.0
22.0,7.0,5.605962272170473e-08,-69.0110445022583,2.0441398191906046e-06,261,4000.0,1000.0
0.0,8.0,2.7058096748078242e-05,-51.343390226364136,4.510359212872572e-05,262,4000.0,1000.0
1.0,8.0,1.1384920071577653e-05,-66.07861804962158,1.1384920071577653e-05,263,4000.0,1000.0
2.0,8.0,1.8705004549701698e-06,-68.55646181106567,1.8705004549701698e-06,264,4000.0,1000.0
3.0,8.0,4.6863891611792496e-07,-69.17514276504517,4.6863891611792496e-07,265,4000.0,1000.0
4.0,8.0,1.9502675741023268e-07,-69.31887292861938,1.9502675741023268e-07,266,4000.0,1000.0
5.0,8.0,1.1661499144111076e-07,-69.36522150039673,1.1661499144111076e-07,267,4000.0,1000.0
6.0,8.0,9.101612619133448e-08,-69.38532209396362,9.28140551081924e-08,268,4000.0,1000.0
